Date,GhCompositeIndex,FXDeposits,InterbankWeightedAvg,T-bill-182,T-bill-91,PrivateSectorCredit,TradeBalance
2019-07-14,2.11,19849.74,15.2,15.18,14.73,34611.39,-9.19
2019-07-15,2.11,19849.74,15.2,15.18,14.73,34611.39,-9.19
2019-07-16,2.11,19849.74,15.2,15.18,14.73,34611.39,-9.19
2019-07-17,2.11,19849.74,15.2,15.18,14.73,34611.39,-9.19
2019-07-18,2.11,19849.74,15.2,15.18,14.73,34611.39,-9.19
2019-07-19,2.11,19849.74,15.2,15.18,14.73,34611.39,-9.19
2019-07-20,2.11,19849.74,15.2,15.18,14.73,34611.39,-9.19
2019-07-21,2.11,19849.74,15.2,15.18,14.73,34611.39,-9.19
2019-07-22,2.11,19849.74,15.2,15.18,14.73,34611.39,-9.19
2019-07-23,2.11,19849.74,15.2,15.18,14.73,34611.39,-9.19
2019-07-24,2.11,19849.74,15.2,15.18,14.73,34611.39,-9.19
2019-07-25,2.11,19849.74,15.2,15.18,14.73,34611.39,-9.19
2019-07-26,2.11,19849.74,15.2,15.18,14.73,34611.39,-9.19
2019-07-27,2.11,19849.74,15.2,15.18,14.73,34611.39,-9.19
2019-07-28,2.11,19849.74,15.2,15.18,14.73,34611.39,-9.19
2019-07-29,2.11,19849.74,15.2,15.18,14.73,34611.39,-9.19
2019-07-30,2.11,19849.74,15.2,15.18,14.73,34611.39,-9.19
2019-07-31,2.11,19849.74,15.2,15.18,14.73,34611.39,-9.19
2019-08-01,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-02,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-03,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-04,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-05,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-06,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-07,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-08,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-09,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-10,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-11,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-12,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-13,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-14,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-15,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-16,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-17,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-18,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-19,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-20,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-21,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-22,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-23,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-24,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-25,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-26,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-27,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-28,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-29,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-30,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-08-31,3.4,20150.49,15.2,15.16,14.72,35104.54,75.31
2019-09-01,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-02,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-03,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-04,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-05,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-06,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-07,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-08,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-09,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-10,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-11,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-12,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-13,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-14,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-15,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-16,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-17,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-18,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-19,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-20,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-21,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-22,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-23,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-24,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-25,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-26,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-27,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-28,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-29,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-09-30,4.21,20921.1,15.2,14.94,14.69,36148.0,108.99
2019-10-01,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-02,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-03,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-04,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-05,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-06,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-07,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-08,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-09,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-10,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-11,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-12,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-13,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-14,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-15,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-16,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-17,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-18,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-19,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-20,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-21,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-22,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-23,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-24,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-25,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-26,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-27,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-28,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-29,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-30,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-10-31,7.92,19652.09,15.2,15.14,14.69,37080.48,-38.33
2019-11-01,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-02,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-03,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-04,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-05,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-06,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-07,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-08,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-09,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-10,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-11,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-12,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-13,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-14,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-15,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-16,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-17,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-18,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-19,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-20,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-21,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-22,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-23,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-24,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-25,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-26,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-27,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-28,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-29,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-11-30,3.38,21063.04,15.19,15.13,14.69,38309.41,342.36
2019-12-01,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-02,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-03,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-04,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-05,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-06,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-07,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-08,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-09,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-10,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-11,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-12,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-13,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-14,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-15,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-16,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-17,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-18,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-19,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-20,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-21,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-22,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-23,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-24,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-25,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-26,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-27,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-28,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-29,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-30,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2019-12-31,13.95,23002.37,15.2,15.15,14.69,39364.91,422.85
2020-01-01,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-02,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-03,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-04,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-05,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-06,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-07,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-08,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-09,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-10,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-11,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-12,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-13,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-14,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-15,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-16,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-17,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-18,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-19,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-20,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-21,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-22,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-23,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-24,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-25,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-26,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-27,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-28,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-29,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-30,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-01-31,3.36,23372.71,15.44,15.17,14.69,40459.41,308.9
2020-02-01,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-02-02,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-02-03,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-02-04,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-02-05,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-02-06,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-02-07,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-02-08,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-02-09,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-02-10,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-02-11,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-02-12,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-02-13,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-02-14,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-02-15,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-02-16,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-02-17,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-02-18,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-02-19,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-02-20,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-02-21,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-02-22,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-02-23,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-02-24,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-02-25,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-02-26,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-02-27,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-02-28,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-02-29,7.15,21963.76,15.86,15.17,14.71,40247.63,482.13
2020-03-01,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-02,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-03,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-04,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-05,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-06,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-07,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-08,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-09,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-10,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-11,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-12,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-13,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-14,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-15,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-16,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-17,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-18,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-19,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-20,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-21,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-22,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-23,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-24,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-25,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-26,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-27,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-28,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-29,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-30,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-03-31,-1.87,21807.18,15.71,15.17,14.73,40219.19,58.03
2020-04-01,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-02,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-03,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-04,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-05,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-06,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-07,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-08,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-09,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-10,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-11,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-12,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-13,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-14,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-15,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-16,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-17,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-18,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-19,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-20,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-21,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-22,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-23,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-24,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-25,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-26,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-27,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-28,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-29,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-04-30,-10.47,22614.77,13.98,14.27,14.05,40049.94,157.24
2020-05-01,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-02,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-03,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-04,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-05,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-06,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-07,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-08,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-09,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-10,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-11,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-12,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-13,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-14,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-15,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-16,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-17,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-18,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-19,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-20,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-21,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-22,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-23,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-24,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-25,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-26,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-27,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-28,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-29,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-30,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-05-31,-10.23,23324.71,13.9,14.02,13.95,40194.15,68.38
2020-06-01,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-02,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-03,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-04,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-05,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-06,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-07,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-08,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-09,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-10,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-11,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-12,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-13,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-14,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-15,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-16,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-17,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-18,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-19,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-20,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-21,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-22,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-23,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-24,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-25,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-26,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-27,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-28,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-29,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-06-30,4.13,23547.07,13.82,14.05,13.97,40036.79,-69.21
2020-07-01,3.93,23720.32,13.69,14.05,13.95,39454.73,118.58
2020-07-02,3.93,23720.32,13.69,14.05,13.95,39454.73,118.58
2020-07-03,3.93,23720.32,13.69,14.05,13.95,39454.73,118.58
2020-07-04,3.93,23720.32,13.69,14.05,13.95,39454.73,118.58
2020-07-05,3.93,23720.32,13.69,14.05,13.95,39454.73,118.58
2020-07-06,3.93,23720.32,13.69,14.05,13.95,39454.73,118.58
2020-07-07,3.93,23720.32,13.69,14.05,13.95,39454.73,118.58
2020-07-08,3.93,23720.32,13.69,14.05,13.95,39454.73,118.58
2020-07-09,3.93,23720.32,13.69,14.05,13.95,39454.73,118.58
2020-07-10,3.93,23720.32,13.69,14.05,13.95,39454.73,118.58
2020-07-11,3.93,23720.32,13.69,14.05,13.95,39454.73,118.58
2020-07-12,3.93,23720.32,13.69,14.05,13.95,39454.73,118.58
2020-07-13,3.93,23720.32,13.69,14.05,13.95,39454.73,118.58
2020-07-14,3.93,23720.32,13.69,14.05,13.95,39454.73,118.58
2020-07-15,3.93,23720.32,13.69,14.05,13.95,39454.73,118.58
2020-07-16,3.93,23720.32,13.69,14.05,13.95,39454.73,118.58
2020-07-17,3.93,23720.32,13.69,14.05,13.95,39454.73,118.58
2020-07-18,3.93,23720.32,13.69,14.05,13.95,39454.73,118.58
2020-07-19,3.93,23720.32,13.69,14.05,13.95,39454.73,118.58
