Date,MPR,FoodInflation,HeadlineInflation,NonFoodInflation,BrentOil,Cocoa,Gold,InterestRate,NetForeignAssets,NIR,Imports,Exports
07/09/2008,17,17,17.89,18.53,100.7,2645.7,829.2,19.095,1864.25,1524.5,833.9,340.2
08/09/2008,17,17,17.89,18.53,100.7,2645.7,829.2,19.095,1864.25,1524.5,833.9,340.2
09/09/2008,17,17,17.89,18.53,100.7,2645.7,829.2,19.095,1864.25,1524.5,833.9,340.2
10/09/2008,17,17,17.89,18.53,100.7,2645.7,829.2,19.095,1864.25,1524.5,833.9,340.2
11/09/2008,17,17,17.89,18.53,100.7,2645.7,829.2,19.095,1864.25,1524.5,833.9,340.2
12/09/2008,17,17,17.89,18.53,100.7,2645.7,829.2,19.095,1864.25,1524.5,833.9,340.2
13/09/2008,17,17,17.89,18.53,100.7,2645.7,829.2,19.095,1864.25,1524.5,833.9,340.2
14/09/2008,17,17,17.89,18.53,100.7,2645.7,829.2,19.095,1864.25,1524.5,833.9,340.2
15/09/2008,17,17,17.89,18.53,100.7,2645.7,829.2,19.095,1864.25,1524.5,833.9,340.2
16/09/2008,17,17,17.89,18.53,100.7,2645.7,829.2,19.095,1864.25,1524.5,833.9,340.2
17/09/2008,17,17,17.89,18.53,100.7,2645.7,829.2,19.095,1864.25,1524.5,833.9,340.2
18/09/2008,17,17,17.89,18.53,100.7,2645.7,829.2,19.095,1864.25,1524.5,833.9,340.2
19/09/2008,17,17,17.89,18.53,100.7,2645.7,829.2,19.095,1864.25,1524.5,833.9,340.2
20/09/2008,17,17,17.89,18.53,100.7,2645.7,829.2,19.095,1864.25,1524.5,833.9,340.2
21/09/2008,17,17,17.89,18.53,100.7,2645.7,829.2,19.095,1864.25,1524.5,833.9,340.2
22/09/2008,17,17,17.89,18.53,100.7,2645.7,829.2,19.095,1864.25,1524.5,833.9,340.2
23/09/2008,17,17,17.89,18.53,100.7,2645.7,829.2,19.095,1864.25,1524.5,833.9,340.2
24/09/2008,17,17,17.89,18.53,100.7,2645.7,829.2,19.095,1864.25,1524.5,833.9,340.2
25/09/2008,17,17,17.89,18.53,100.7,2645.7,829.2,19.095,1864.25,1524.5,833.9,340.2
26/09/2008,17,17,17.89,18.53,100.7,2645.7,829.2,19.095,1864.25,1524.5,833.9,340.2
27/09/2008,17,17,17.89,18.53,100.7,2645.7,829.2,19.095,1864.25,1524.5,833.9,340.2
28/09/2008,17,17,17.89,18.53,100.7,2645.7,829.2,19.095,1864.25,1524.5,833.9,340.2
29/09/2008,17,17,17.89,18.53,100.7,2645.7,829.2,19.095,1864.25,1524.5,833.9,340.2
30/09/2008,17,17,17.89,18.53,100.7,2645.7,829.2,19.095,1864.25,1524.5,833.9,340.2
01/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
02/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
03/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
04/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
05/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
06/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
07/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
08/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
09/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
10/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
11/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
12/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
13/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
14/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
15/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
16/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
17/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
18/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
19/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
20/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
21/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
22/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
23/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
24/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
25/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
26/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
27/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
28/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
29/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
30/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
31/10/2008,17,15,17.3,18.93,73.6,2194.6,803.9,19.862,2538.35,1247.3,814.7,374.1
01/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
02/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
03/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
04/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
05/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
06/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
07/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
08/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
09/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
10/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
11/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
12/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
13/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
14/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
15/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
16/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
17/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
18/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
19/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
20/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
21/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
22/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
23/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
24/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
25/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
26/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
27/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
28/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
29/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
30/11/2008,17,15.84,17.44,18.57,55,2033.6,760.8,20.1125,1528.81,1193.1,894.4,408.9
01/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
02/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
03/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
04/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
05/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
06/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
07/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
08/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
09/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
10/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
11/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
12/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
13/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
14/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
15/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
16/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
17/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
18/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
19/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
20/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
21/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
22/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
23/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
24/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
25/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
26/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
27/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
28/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
29/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
30/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
31/12/2008,17,16.73,18.13,19.12,43.3,2445.1,821.5,19.0325,1606.91,1300.6,723.5,412
01/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
02/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
03/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
04/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
05/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
06/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
07/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
08/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
09/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
10/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
11/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
12/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
13/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
14/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
15/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
16/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
17/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
18/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
19/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
20/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
21/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
22/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
23/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
24/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
25/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
26/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
27/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
28/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
29/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
30/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
31/01/2009,17,19.42,19.86,20.16,45.6,2574.6,860.1,19.436,1516.4,1207,769.8,571.4
01/02/2009,18.5,18.95,20.34,21.34,43.7,2622.3,942.6,19.9925,1292.34,973.7,647.6,456.9
02/02/2009,18.5,18.95,20.34,21.34,43.7,2622.3,942.6,19.9925,1292.34,973.7,647.6,456.9
03/02/2009,18.5,18.95,20.34,21.34,43.7,2622.3,942.6,19.9925,1292.34,973.7,647.6,456.9
04/02/2009,18.5,18.95,20.34,21.34,43.7,2622.3,942.6,19.9925,1292.34,973.7,647.6,456.9
05/02/2009,18.5,18.95,20.34,21.34,43.7,2622.3,942.6,19.9925,1292.34,973.7,647.6,456.9
06/02/2009,18.5,18.95,20.34,21.34,43.7,2622.3,942.6,19.9925,1292.34,973.7,647.6,456.9
07/02/2009,18.5,18.95,20.34,21.34,43.7,2622.3,942.6,19.9925,1292.34,973.7,647.6,456.9
08/02/2009,18.5,18.95,20.34,21.34,43.7,2622.3,942.6,19.9925,1292.34,973.7,647.6,456.9
09/02/2009,18.5,18.95,20.34,21.34,43.7,2622.3,942.6,19.9925,1292.34,973.7,647.6,456.9
10/02/2009,18.5,18.95,20.34,21.34,43.7,2622.3,942.6,19.9925,1292.34,973.7,647.6,456.9
11/02/2009,18.5,18.95,20.34,21.34,43.7,2622.3,942.6,19.9925,1292.34,973.7,647.6,456.9
12/02/2009,18.5,18.95,20.34,21.34,43.7,2622.3,942.6,19.9925,1292.34,973.7,647.6,456.9
13/02/2009,18.5,18.95,20.34,21.34,43.7,2622.3,942.6,19.9925,1292.34,973.7,647.6,456.9
14/02/2009,18.5,18.95,20.34,21.34,43.7,2622.3,942.6,19.9925,1292.34,973.7,647.6,456.9
15/02/2009,18.5,18.95,20.34,21.34,43.7,2622.3,942.6,19.9925,1292.34,973.7,647.6,456.9
16/02/2009,18.5,18.95,20.34,21.34,43.7,2622.3,942.6,19.9925,1292.34,973.7,647.6,456.9
17/02/2009,18.5,18.95,20.34,21.34,43.7,2622.3,942.6,19.9925,1292.34,973.7,647.6,456.9
18/02/2009,18.5,18.95,20.34,21.34,43.7,2622.3,942.6,19.9925,1292.34,973.7,647.6,456.9
19/02/2009,18.5,18.95,20.34,21.34,43.7,2622.3,942.6,19.9925,1292.34,973.7,647.6,456.9
20/02/2009,18.5,18.95,20.34,21.34,43.7,2622.3,942.6,19.9925,1292.34,973.7,647.6,456.9
21/02/2009,18.5,18.95,20.34,21.34,43.7,2622.3,942.6,19.9925,1292.34,973.7,647.6,456.9
22/02/2009,18.5,18.95,20.34,21.34,43.7,2622.3,942.6,19.9925,1292.34,973.7,647.6,456.9
23/02/2009,18.5,18.95,20.34,21.34,43.7,2622.3,942.6,19.9925,1292.34,973.7,647.6,456.9
24/02/2009,18.5,18.95,20.34,21.34,43.7,2622.3,942.6,19.9925,1292.34,973.7,647.6,456.9
25/02/2009,18.5,18.95,20.34,21.34,43.7,2622.3,942.6,19.9925,1292.34,973.7,647.6,456.9
26/02/2009,18.5,18.95,20.34,21.34,43.7,2622.3,942.6,19.9925,1292.34,973.7,647.6,456.9
27/02/2009,18.5,18.95,20.34,21.34,43.7,2622.3,942.6,19.9925,1292.34,973.7,647.6,456.9
28/02/2009,18.5,18.95,20.34,21.34,43.7,2622.3,942.6,19.9925,1292.34,973.7,647.6,456.9
01/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
02/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
03/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
04/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
05/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
06/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
07/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
08/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
09/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
10/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
11/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
12/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
13/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
14/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
15/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
16/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
17/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
18/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
19/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
20/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
21/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
22/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
23/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
24/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
25/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
26/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
27/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
28/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
29/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
30/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
31/03/2009,18.5,18.5,20.53,22,47.3,2444.5,924.4,21.195,1215.76,896.3,695.4,421.8
01/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
02/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
03/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
04/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
05/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
06/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
07/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
08/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
09/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
10/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
11/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
12/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
13/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
14/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
15/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
16/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
17/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
18/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
19/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
20/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
21/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
22/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
23/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
24/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
25/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
26/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
27/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
28/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
29/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
30/04/2009,18.5,19.32,20.56,21.46,51.2,2498,891.4,22.022,1098.38,793.4,619.1,578.8
01/05/2009,18.5,17.17,20.06,22.22,58.6,2402.8,926.5,22.32,1039.89,723.5,646.9,489.1
02/05/2009,18.5,17.17,20.06,22.22,58.6,2402.8,926.5,22.32,1039.89,723.5,646.9,489.1
03/05/2009,18.5,17.17,20.06,22.22,58.6,2402.8,926.5,22.32,1039.89,723.5,646.9,489.1
04/05/2009,18.5,17.17,20.06,22.22,58.6,2402.8,926.5,22.32,1039.89,723.5,646.9,489.1
05/05/2009,18.5,17.17,20.06,22.22,58.6,2402.8,926.5,22.32,1039.89,723.5,646.9,489.1
06/05/2009,18.5,17.17,20.06,22.22,58.6,2402.8,926.5,22.32,1039.89,723.5,646.9,489.1
07/05/2009,18.5,17.17,20.06,22.22,58.6,2402.8,926.5,22.32,1039.89,723.5,646.9,489.1
08/05/2009,18.5,17.17,20.06,22.22,58.6,2402.8,926.5,22.32,1039.89,723.5,646.9,489.1
09/05/2009,18.5,17.17,20.06,22.22,58.6,2402.8,926.5,22.32,1039.89,723.5,646.9,489.1
10/05/2009,18.5,17.17,20.06,22.22,58.6,2402.8,926.5,22.32,1039.89,723.5,646.9,489.1
11/05/2009,18.5,17.17,20.06,22.22,58.6,2402.8,926.5,22.32,1039.89,723.5,646.9,489.1
12/05/2009,18.5,17.17,20.06,22.22,58.6,2402.8,926.5,22.32,1039.89,723.5,646.9,489.1
13/05/2009,18.5,17.17,20.06,22.22,58.6,2402.8,926.5,22.32,1039.89,723.5,646.9,489.1
14/05/2009,18.5,17.17,20.06,22.22,58.6,2402.8,926.5,22.32,1039.89,723.5,646.9,489.1
15/05/2009,18.5,17.17,20.06,22.22,58.6,2402.8,926.5,22.32,1039.89,723.5,646.9,489.1
16/05/2009,18.5,17.17,20.06,22.22,58.6,2402.8,926.5,22.32,1039.89,723.5,646.9,489.1
