Date,MPR,HeadlineInflation,BrentOil,Cocoa,Gold,InterestRate,NetForeignAssets,NIR,Imports,Exports
2006-10-03,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-10-04,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-10-05,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-10-06,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-10-07,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-10-08,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-10-09,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-10-10,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-10-11,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-10-12,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-10-13,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-10-14,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-10-15,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-10-16,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-10-17,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-10-18,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-10-19,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-10-20,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-10-21,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-10-22,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-10-23,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-10-24,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-10-25,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-10-26,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-10-27,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-10-28,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-10-29,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-10-30,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-10-31,14.5,10.87,60.1,1449.3,587.2,12.4975,1722.27,1561.0,554.2,244.4
2006-11-01,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-02,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-03,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-04,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-05,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-06,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-07,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-08,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-09,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-10,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-11,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-12,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-13,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-14,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-15,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-16,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-17,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-18,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-19,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-20,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-21,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-22,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-23,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-24,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-25,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-26,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-27,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-28,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-29,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-11-30,14.5,10.7,60.0,1498.5,629.1,12.6325,1741.61,1560.5,631.1,359.8
2006-12-01,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-02,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-03,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-04,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-05,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-06,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-07,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-08,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-09,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-10,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-11,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-12,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-13,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-14,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-15,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-16,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-17,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-18,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-19,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-20,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-21,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-22,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-23,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-24,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-25,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-26,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-27,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-28,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-29,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-30,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2006-12-31,12.5,10.92,62.5,1629.3,628.7,12.56,2042.13,1828.2,619.6,302.1
2007-01-01,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-02,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-03,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-04,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-05,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-06,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-07,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-08,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-09,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-10,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-11,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-12,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-13,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-14,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-15,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-16,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-17,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-18,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-19,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-20,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-21,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-22,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-23,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-24,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-25,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-26,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-27,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-28,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-29,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-30,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-01-31,12.5,10.89,54.6,1607.7,630.6,11.7925,1873.97,1679.8,592.3,358.4
2007-02-01,12.5,10.42,59.0,1712.0,664.4,10.6375,1822.15,1629.4,541.7,331.0
2007-02-02,12.5,10.42,59.0,1712.0,664.4,10.6375,1822.15,1629.4,541.7,331.0
2007-02-03,12.5,10.42,59.0,1712.0,664.4,10.6375,1822.15,1629.4,541.7,331.0
2007-02-04,12.5,10.42,59.0,1712.0,664.4,10.6375,1822.15,1629.4,541.7,331.0
2007-02-05,12.5,10.42,59.0,1712.0,664.4,10.6375,1822.15,1629.4,541.7,331.0
2007-02-06,12.5,10.42,59.0,1712.0,664.4,10.6375,1822.15,1629.4,541.7,331.0
2007-02-07,12.5,10.42,59.0,1712.0,664.4,10.6375,1822.15,1629.4,541.7,331.0
2007-02-08,12.5,10.42,59.0,1712.0,664.4,10.6375,1822.15,1629.4,541.7,331.0
2007-02-09,12.5,10.42,59.0,1712.0,664.4,10.6375,1822.15,1629.4,541.7,331.0
2007-02-10,12.5,10.42,59.0,1712.0,664.4,10.6375,1822.15,1629.4,541.7,331.0
2007-02-11,12.5,10.42,59.0,1712.0,664.4,10.6375,1822.15,1629.4,541.7,331.0
2007-02-12,12.5,10.42,59.0,1712.0,664.4,10.6375,1822.15,1629.4,541.7,331.0
2007-02-13,12.5,10.42,59.0,1712.0,664.4,10.6375,1822.15,1629.4,541.7,331.0
2007-02-14,12.5,10.42,59.0,1712.0,664.4,10.6375,1822.15,1629.4,541.7,331.0
2007-02-15,12.5,10.42,59.0,1712.0,664.4,10.6375,1822.15,1629.4,541.7,331.0
2007-02-16,12.5,10.42,59.0,1712.0,664.4,10.6375,1822.15,1629.4,541.7,331.0
2007-02-17,12.5,10.42,59.0,1712.0,664.4,10.6375,1822.15,1629.4,541.7,331.0
2007-02-18,12.5,10.42,59.0,1712.0,664.4,10.6375,1822.15,1629.4,541.7,331.0
2007-02-19,12.5,10.42,59.0,1712.0,664.4,10.6375,1822.15,1629.4,541.7,331.0
2007-02-20,12.5,10.42,59.0,1712.0,664.4,10.6375,1822.15,1629.4,541.7,331.0
2007-02-21,12.5,10.42,59.0,1712.0,664.4,10.6375,1822.15,1629.4,541.7,331.0
2007-02-22,12.5,10.42,59.0,1712.0,664.4,10.6375,1822.15,1629.4,541.7,331.0
2007-02-23,12.5,10.42,59.0,1712.0,664.4,10.6375,1822.15,1629.4,541.7,331.0
2007-02-24,12.5,10.42,59.0,1712.0,664.4,10.6375,1822.15,1629.4,541.7,331.0
2007-02-25,12.5,10.42,59.0,1712.0,664.4,10.6375,1822.15,1629.4,541.7,331.0
2007-02-26,12.5,10.42,59.0,1712.0,664.4,10.6375,1822.15,1629.4,541.7,331.0
2007-02-27,12.5,10.42,59.0,1712.0,664.4,10.6375,1822.15,1629.4,541.7,331.0
2007-02-28,12.5,10.42,59.0,1712.0,664.4,10.6375,1822.15,1629.4,541.7,331.0
2007-03-01,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-02,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-03,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-04,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-05,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-06,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-07,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-08,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-09,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-10,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-11,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-12,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-13,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-14,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-15,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-16,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-17,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-18,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-19,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-20,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-21,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-22,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-23,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-24,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-25,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-26,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-27,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-28,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-29,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-30,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-03-31,12.5,10.19,62.4,1839.7,655.2,11.3675,1690.18,1493.1,522.5,351.2
2007-04-01,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-02,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-03,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-04,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-05,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-06,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-07,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-08,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-09,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-10,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-11,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-12,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-13,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-14,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-15,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-16,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-17,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-18,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-19,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-20,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-21,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-22,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-23,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-24,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-25,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-26,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-27,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-28,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-29,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-04-30,12.5,10.5,67.5,1897.4,678.8,12.6475,1851.12,1625.1,646.1,339.8
2007-05-01,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-02,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-03,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-04,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-05,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-06,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-07,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-08,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-09,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-10,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-11,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-12,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-13,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-14,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-15,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-16,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-17,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-18,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-19,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-20,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-21,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-22,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-23,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-24,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-25,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-26,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-27,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-28,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-29,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-30,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-05-31,12.5,11.02,67.9,1910.1,667.6,12.4275,1823.75,1617.7,706.5,383.5
2007-06-01,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-02,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-03,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-04,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-05,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-06,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-07,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-08,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-09,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-10,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-11,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-12,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-13,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-14,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-15,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-16,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-17,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-18,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-19,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-20,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-21,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-22,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-23,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-24,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-25,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-26,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-27,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-28,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-29,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-06-30,12.5,10.69,70.5,1927.7,655.4,12.436,1910.19,1703.9,461.6,378.0
2007-07-01,12.5,10.14,75.8,2051.6,665.7,12.33,1831.67,1602.2,727.1,308.4
2007-07-02,12.5,10.14,75.8,2051.6,665.7,12.33,1831.67,1602.2,727.1,308.4
2007-07-03,12.5,10.14,75.8,2051.6,665.7,12.33,1831.67,1602.2,727.1,308.4
