Date,Currency,Currency Pair,Buying,Selling,Mid Rate
15-May-23,US Dollar,USDGHS,10.958,10.969,10.9635
12-May-23,US Dollar,USDGHS,10.959,10.97,10.9645
11-May-23,US Dollar,USDGHS,10.9593,10.9703,10.9648
10-May-23,US Dollar,USDGHS,10.9543,10.9653,10.9598
09-May-23,US Dollar,USDGHS,10.9493,10.9603,10.9548
08-May-23,US Dollar,USDGHS,10.9493,10.9603,10.9548
05-May-23,US Dollar,USDGHS,10.9463,10.9573,10.9518
04-May-23,US Dollar,USDGHS,10.9463,10.9573,10.9518
03-May-23,US Dollar,USDGHS,10.946,10.957,10.9515
02-May-23,US Dollar,USDGHS,10.9461,10.9571,10.9516
28-Apr-23,US Dollar,USDGHS,10.9461,10.9571,10.9516
27-Apr-23,US Dollar,USDGHS,10.9463,10.9573,10.9518
26-Apr-23,US Dollar,USDGHS,10.9466,10.9576,10.9521
25-Apr-23,US Dollar,USDGHS,10.9436,10.9546,10.9491
21-Apr-23,US Dollar,USDGHS,10.9386,10.9496,10.9441
20-Apr-23,US Dollar,USDGHS,10.9388,10.9498,10.9443
19-Apr-23,US Dollar,USDGHS,10.9378,10.9488,10.9433
18-Apr-23,US Dollar,USDGHS,10.9373,10.9483,10.9428
17-Apr-23,US Dollar,USDGHS,10.9363,10.9473,10.9418
14-Apr-23,US Dollar,USDGHS,10.9343,10.9453,10.9398
13-Apr-23,US Dollar,USDGHS,10.9313,10.9423,10.9368
12-Apr-23,US Dollar,USDGHS,10.9263,10.9373,10.9318
11-Apr-23,US Dollar,USDGHS,10.9243,10.9353,10.9298
06-Apr-23,US Dollar,USDGHS,10.9245,10.9355,10.93
05-Apr-23,US Dollar,USDGHS,10.9245,10.9355,10.93
04-Apr-23,US Dollar,USDGHS,10.9395,10.9505,10.945
03-Apr-23,US Dollar,USDGHS,11.0062,11.0172,11.0117
31-Mar-23,US Dollar,USDGHS,11.0082,11.0192,11.0137
30-Mar-23,US Dollar,USDGHS,11.0083,11.0193,11.0138
29-Mar-23,US Dollar,USDGHS,11.0084,11.0194,11.0139
28-Mar-23,US Dollar,USDGHS,11.0085,11.0195,11.014
27-Mar-23,US Dollar,USDGHS,11.0087,11.0197,11.0142
24-Mar-23,US Dollar,USDGHS,11.0088,11.0198,11.0143
23-Mar-23,US Dollar,USDGHS,11.0087,11.0197,11.0142
22-Mar-23,US Dollar,USDGHS,11.0089,11.0199,11.0144
21-Mar-23,US Dollar,USDGHS,11.0085,11.0195,11.014
20-Mar-23,US Dollar,USDGHS,11.0085,11.0195,11.014
17-Mar-23,US Dollar,USDGHS,11.0086,11.0196,11.0141
16-Mar-23,US Dollar,USDGHS,11.0086,11.0196,11.0141
15-Mar-23,US Dollar,USDGHS,11.0084,11.0194,11.0139
14-Mar-23,US Dollar,USDGHS,11.0081,11.0191,11.0136
13-Mar-23,US Dollar,USDGHS,11.0081,11.0191,11.0136
10-Mar-23,US Dollar,USDGHS,11.0086,11.0196,11.0141
09-Mar-23,US Dollar,USDGHS,11.0082,11.0192,11.0137
08-Mar-23,US Dollar,USDGHS,11.0079,11.0189,11.0134
07-Mar-23,US Dollar,USDGHS,11.0081,11.0191,11.0136
03-Mar-23,US Dollar,USDGHS,11.0083,11.0193,11.0138
02-Mar-23,US Dollar,USDGHS,11.0088,11.0198,11.0143
01-Mar-23,US Dollar,USDGHS,11.009,11.02,11.0145
28-Feb-23,US Dollar,USDGHS,11.008,11.019,11.0135
27-Feb-23,US Dollar,USDGHS,11.0075,11.0185,11.013
24-Feb-23,US Dollar,USDGHS,11.0077,11.0187,11.0132
23-Feb-23,US Dollar,USDGHS,11.0079,11.0189,11.0134
22-Feb-23,US Dollar,USDGHS,11.0029,11.0139,11.0084
21-Feb-23,US Dollar,USDGHS,11.0009,11.0119,11.0064
20-Feb-23,US Dollar,USDGHS,10.7985,10.8093,10.8039
17-Feb-23,US Dollar,USDGHS,10.7985,10.8093,10.8039
16-Feb-23,US Dollar,USDGHS,10.7965,10.8073,10.8019
15-Feb-23,US Dollar,USDGHS,10.7967,10.8075,10.8021
14-Feb-23,US Dollar,USDGHS,10.7964,10.8072,10.8018
13-Feb-23,US Dollar,USDGHS,10.7944,10.8052,10.7998
10-Feb-23,US Dollar,USDGHS,10.7939,10.8047,10.7993
09-Feb-23,US Dollar,USDGHS,10.7929,10.8037,10.7983
08-Feb-23,US Dollar,USDGHS,10.793,10.8038,10.7984
07-Feb-23,US Dollar,USDGHS,10.7932,10.804,10.7986
06-Feb-23,US Dollar,USDGHS,10.7933,10.8041,10.7987
03-Feb-23,US Dollar,USDGHS,10.7936,10.8044,10.799
02-Feb-23,US Dollar,USDGHS,10.7938,10.8046,10.7992
01-Feb-23,US Dollar,USDGHS,10.7941,10.8049,10.7995
31-Jan-23,US Dollar,USDGHS,10.7943,10.8051,10.7997
30-Jan-23,US Dollar,USDGHS,10.7945,10.8053,10.7999
27-Jan-23,US Dollar,USDGHS,10.7946,10.8054,10.8
26-Jan-23,US Dollar,USDGHS,10.5947,10.6053,10.6
25-Jan-23,US Dollar,USDGHS,10.3998,10.4102,10.405
24-Jan-23,US Dollar,USDGHS,10.3998,10.4102,10.405
23-Jan-23,US Dollar,USDGHS,10.3948,10.4052,10.4
20-Jan-23,US Dollar,USDGHS,10.3507,10.3611,10.3559
19-Jan-23,US Dollar,USDGHS,10.3509,10.3613,10.3561
18-Jan-23,US Dollar,USDGHS,10.351,10.3614,10.3562
17-Jan-23,US Dollar,USDGHS,10.341,10.3514,10.3462
16-Jan-23,US Dollar,USDGHS,10.3305,10.3409,10.3357
13-Jan-23,US Dollar,USDGHS,10.3305,10.3409,10.3357
12-Jan-23,US Dollar,USDGHS,9.0402,9.0492,9.0447
11-Jan-23,US Dollar,USDGHS,9.0252,9.0342,9.0297
10-Jan-23,US Dollar,USDGHS,9.0052,9.0142,9.0097
06-Jan-23,US Dollar,USDGHS,9.0002,9.0092,9.0047
05-Jan-23,US Dollar,USDGHS,8.6067,8.6153,8.611
04-Jan-23,US Dollar,USDGHS,8.6017,8.6103,8.606
03-Jan-23,US Dollar,USDGHS,8.5817,8.5903,8.586
30-Dec-22,US Dollar,USDGHS,8.5717,8.5803,8.576
29-Dec-22,US Dollar,USDGHS,8.3108,8.3192,8.315
28-Dec-22,US Dollar,USDGHS,8.3008,8.3092,8.305
23-Dec-22,US Dollar,USDGHS,8.2988,8.3072,8.303
22-Dec-22,US Dollar,USDGHS,8.2959,8.3042,8.3
21-Dec-22,US Dollar,USDGHS,8.005,8.013,8.009
20-Dec-22,US Dollar,USDGHS,8,8.008,8.004
19-Dec-22,US Dollar,USDGHS,7.997,8.005,8.001
16-Dec-22,US Dollar,USDGHS,7.9972,8.0052,8.0012
15-Dec-22,US Dollar,USDGHS,7.9975,8.0055,8.0015
14-Dec-22,US Dollar,USDGHS,9.2954,9.3047,9.3
13-Dec-22,US Dollar,USDGHS,10.3948,10.4052,10.4
12-Dec-22,US Dollar,USDGHS,11.4943,11.5058,11.5
09-Dec-22,US Dollar,USDGHS,12.5517,12.5643,12.558
08-Dec-22,US Dollar,USDGHS,12.8886,12.9014,12.895
07-Dec-22,US Dollar,USDGHS,12.8936,12.9065,12.9
06-Dec-22,US Dollar,USDGHS,13.0769,13.0899,13.0834
05-Dec-22,US Dollar,USDGHS,13.0968,13.11,13.1034
01-Dec-22,US Dollar,USDGHS,13.0973,13.1105,13.1039
30-Nov-22,US Dollar,USDGHS,13.0978,13.111,13.1044
29-Nov-22,US Dollar,USDGHS,13.098,13.1112,13.1046
28-Nov-22,US Dollar,USDGHS,13.0982,13.1114,13.1048
25-Nov-22,US Dollar,USDGHS,13.0985,13.1117,13.1051
24-Nov-22,US Dollar,USDGHS,13.0987,13.1119,13.1053
23-Nov-22,US Dollar,USDGHS,13.0989,13.1121,13.1055
22-Nov-22,US Dollar,USDGHS,13.0986,13.1118,13.1052
21-Nov-22,US Dollar,USDGHS,13.0988,13.112,13.1054
18-Nov-22,US Dollar,USDGHS,13.099,13.1122,13.1056
17-Nov-22,US Dollar,USDGHS,13.0991,13.1123,13.1057
16-Nov-22,US Dollar,USDGHS,13.0892,13.1022,13.0957
15-Nov-22,US Dollar,USDGHS,13.0742,13.0872,13.0807
14-Nov-22,US Dollar,USDGHS,13.0744,13.0874,13.0809
11-Nov-22,US Dollar,USDGHS,13.0694,13.0824,13.0759
10-Nov-22,US Dollar,USDGHS,13.0694,13.0824,13.0759
09-Nov-22,US Dollar,USDGHS,13.0494,13.0624,13.0559
08-Nov-22,US Dollar,USDGHS,13.0314,13.0444,13.0379
07-Nov-22,US Dollar,USDGHS,13.0114,13.0244,13.0179
04-Nov-22,US Dollar,USDGHS,13.0012,13.0142,13.0077
03-Nov-22,US Dollar,USDGHS,13.0017,13.0147,13.0082
02-Nov-22,US Dollar,USDGHS,13.0029,13.0159,13.0094
01-Nov-22,US Dollar,USDGHS,13.0019,13.0149,13.0084
31-Oct-22,US Dollar,USDGHS,13.0021,13.0151,13.0086
28-Oct-22,US Dollar,USDGHS,13.0026,13.0156,13.0091
27-Oct-22,US Dollar,USDGHS,13.0028,13.0158,13.0093
26-Oct-22,US Dollar,USDGHS,13.0018,13.0148,13.0083
25-Oct-22,US Dollar,USDGHS,13.002,13.015,13.0085
24-Oct-22,US Dollar,USDGHS,12.5274,12.54,12.5337
21-Oct-22,US Dollar,USDGHS,12.5244,12.537,12.5307
20-Oct-22,US Dollar,USDGHS,12.5823,12.5949,12.5886
19-Oct-22,US Dollar,USDGHS,11.3076,11.319,11.3133
18-Oct-22,US Dollar,USDGHS,10.8655,10.8763,10.8709
17-Oct-22,US Dollar,USDGHS,10.8655,10.8763,10.8709
14-Oct-22,US Dollar,USDGHS,10.7115,10.7223,10.7169
13-Oct-22,US Dollar,USDGHS,10.7061,10.7169,10.7115
12-Oct-22,US Dollar,USDGHS,9.7871,9.7969,9.792
11-Oct-22,US Dollar,USDGHS,9.7176,9.7274,9.7225
10-Oct-22,US Dollar,USDGHS,9.6427,9.6523,9.6475
07-Oct-22,US Dollar,USDGHS,9.6327,9.6423,9.6375
06-Oct-22,US Dollar,USDGHS,9.6302,9.6398,9.635
05-Oct-22,US Dollar,USDGHS,9.6302,9.6398,9.635
04-Oct-22,US Dollar,USDGHS,9.6302,9.6398,9.635
03-Oct-22,US Dollar,USDGHS,9.62,9.6296,9.6248
30-Sep-22,US Dollar,USDGHS,9.6,9.6096,9.6048
29-Sep-22,US Dollar,USDGHS,9.5537,9.5633,9.5585
28-Sep-22,US Dollar,USDGHS,9.5435,9.5531,9.5483
27-Sep-22,US Dollar,USDGHS,9.5385,9.5481,9.5433
26-Sep-22,US Dollar,USDGHS,9.5365,9.5461,9.5413
23-Sep-22,US Dollar,USDGHS,9.5366,9.5462,9.5414
22-Sep-22,US Dollar,USDGHS,9.2367,9.2459,9.2413
20-Sep-22,US Dollar,USDGHS,9.0355,9.0445,9.04
19-Sep-22,US Dollar,USDGHS,9.0055,9.0145,9.01
16-Sep-22,US Dollar,USDGHS,8.2856,8.2938,8.2897
15-Sep-22,US Dollar,USDGHS,8.2756,8.2838,8.2797
14-Sep-22,US Dollar,USDGHS,8.2656,8.2738,8.2697
13-Sep-22,US Dollar,USDGHS,8.2646,8.2728,8.2687
12-Sep-22,US Dollar,USDGHS,8.2544,8.2626,8.2585
09-Sep-22,US Dollar,USDGHS,8.2524,8.2606,8.2565
08-Sep-22,US Dollar,USDGHS,8.2424,8.2506,8.2465
07-Sep-22,US Dollar,USDGHS,8.2424,8.2506,8.2465
06-Sep-22,US Dollar,USDGHS,8.2374,8.2456,8.2415
05-Sep-22,US Dollar,USDGHS,8.2344,8.2426,8.2385
02-Sep-22,US Dollar,USDGHS,8.2294,8.2376,8.2335
01-Sep-22,US Dollar,USDGHS,8.2284,8.2366,8.2325
31-Aug-22,US Dollar,USDGHS,8.2284,8.2366,8.2325
30-Aug-22,US Dollar,USDGHS,8.2234,8.2316,8.2275
29-Aug-22,US Dollar,USDGHS,8.2224,8.2306,8.2265
26-Aug-22,US Dollar,USDGHS,8.2214,8.2296,8.2255
25-Aug-22,US Dollar,USDGHS,8.2209,8.2291,8.225
24-Aug-22,US Dollar,USDGHS,8.221,8.2292,8.2251
23-Aug-22,US Dollar,USDGHS,8.191,8.1992,8.1951
22-Aug-22,US Dollar,USDGHS,8.19,8.1982,8.1941
19-Aug-22,US Dollar,USDGHS,8.145,8.1532,8.1491
18-Aug-22,US Dollar,USDGHS,8.0951,8.1031,8.0991
17-Aug-22,US Dollar,USDGHS,8.0951,8.1031,8.0991
16-Aug-22,US Dollar,USDGHS,8.0751,8.0831,8.0791
15-Aug-22,US Dollar,USDGHS,8.0631,8.0711,8.0671
12-Aug-22,US Dollar,USDGHS,8.0531,8.0611,8.0571
11-Aug-22,US Dollar,USDGHS,8.0281,8.0361,8.0321
10-Aug-22,US Dollar,USDGHS,8.0261,8.0341,8.0301
09-Aug-22,US Dollar,USDGHS,8.0161,8.0241,8.0201
08-Aug-22,US Dollar,USDGHS,8.0011,8.0091,8.0051
05-Aug-22,US Dollar,USDGHS,7.9961,8.0041,8.0001
03-Aug-22,US Dollar,USDGHS,7.6432,7.6508,7.647
02-Aug-22,US Dollar,USDGHS,7.6402,7.6478,7.644
01-Aug-22,US Dollar,USDGHS,7.6102,7.6178,7.614
29-Jul-22,US Dollar,USDGHS,7.6082,7.6158,7.612
28-Jul-22,US Dollar,USDGHS,7.5582,7.5658,7.562
27-Jul-22,US Dollar,USDGHS,7.5262,7.5338,7.53
26-Jul-22,US Dollar,USDGHS,7.4963,7.5038,7.5
25-Jul-22,US Dollar,USDGHS,7.4963,7.5038,7.5
22-Jul-22,US Dollar,USDGHS,7.4708,7.4782,7.4745
21-Jul-22,US Dollar,USDGHS,7.4408,7.4482,7.4445
20-Jul-22,US Dollar,USDGHS,7.4308,7.4382,7.4345
19-Jul-22,US Dollar,USDGHS,7.4008,7.4082,7.4045
18-Jul-22,US Dollar,USDGHS,7.3808,7.3882,7.3845
15-Jul-22,US Dollar,USDGHS,7.3808,7.3882,7.3845
14-Jul-22,US Dollar,USDGHS,7.3508,7.3582,7.3545
13-Jul-22,US Dollar,USDGHS,7.3308,7.3382,7.3345
12-Jul-22,US Dollar,USDGHS,7.3208,7.3282,7.3245
08-Jul-22,US Dollar,USDGHS,7.3008,7.3082,7.3045
07-Jul-22,US Dollar,USDGHS,7.2809,7.2881,7.2845
06-Jul-22,US Dollar,USDGHS,7.2659,7.2731,7.2695
05-Jul-22,US Dollar,USDGHS,7.2409,7.2481,7.2445
04-Jul-22,US Dollar,USDGHS,7.2309,7.2381,7.2345
01-Jul-22,US Dollar,USDGHS,7.2309,7.2381,7.2345
30-Jun-22,US Dollar,USDGHS,7.2269,7.2341,7.2305
29-Jun-22,US Dollar,USDGHS,7.2209,7.2281,7.2245
28-Jun-22,US Dollar,USDGHS,7.2189,7.2261,7.2225
27-Jun-22,US Dollar,USDGHS,7.2164,7.2236,7.22
24-Jun-22,US Dollar,USDGHS,7.2114,7.2186,7.215
23-Jun-22,US Dollar,USDGHS,7.2074,7.2146,7.211
22-Jun-22,US Dollar,USDGHS,7.2074,7.2146,7.211
21-Jun-22,US Dollar,USDGHS,7.2024,7.2096,7.206
20-Jun-22,US Dollar,USDGHS,7.2024,7.2096,7.206
17-Jun-22,US Dollar,USDGHS,7.1994,7.2066,7.203
16-Jun-22,US Dollar,USDGHS,7.1994,7.2066,7.203
15-Jun-22,US Dollar,USDGHS,7.1994,7.2066,7.203
14-Jun-22,US Dollar,USDGHS,7.1974,7.2046,7.201
13-Jun-22,US Dollar,USDGHS,7.1964,7.2036,7.2
10-Jun-22,US Dollar,USDGHS,7.1964,7.2036,7.2
09-Jun-22,US Dollar,USDGHS,7.1569,7.1641,7.1605
08-Jun-22,US Dollar,USDGHS,7.1489,7.1561,7.1525
07-Jun-22,US Dollar,USDGHS,7.1435,7.1507,7.1471
06-Jun-22,US Dollar,USDGHS,7.1425,7.1497,7.1461
03-Jun-22,US Dollar,USDGHS,7.1425,7.1497,7.1461
02-Jun-22,US Dollar,USDGHS,7.1415,7.1487,7.1451
01-Jun-22,US Dollar,USDGHS,7.1405,7.1477,7.1441
31-May-22,US Dollar,USDGHS,7.1405,7.1477,7.1441
30-May-22,US Dollar,USDGHS,7.1377,7.1449,7.1413
27-May-22,US Dollar,USDGHS,7.1377,7.1449,7.1413
26-May-22,US Dollar,USDGHS,7.1342,7.1414,7.1378
25-May-22,US Dollar,USDGHS,7.1337,7.1409,7.1373
24-May-22,US Dollar,USDGHS,7.1317,7.1389,7.1353
23-May-22,US Dollar,USDGHS,7.1297,7.1369,7.1333
20-May-22,US Dollar,USDGHS,7.1287,7.1359,7.1323
19-May-22,US Dollar,USDGHS,7.1262,7.1334,7.1298
18-May-22,US Dollar,USDGHS,7.1262,7.1334,7.1298
17-May-22,US Dollar,USDGHS,7.1217,7.1289,7.1253
16-May-22,US Dollar,USDGHS,7.1167,7.1239,7.1203
13-May-22,US Dollar,USDGHS,7.1127,7.1199,7.1163
12-May-22,US Dollar,USDGHS,7.1107,7.1179,7.1143
11-May-22,US Dollar,USDGHS,7.1107,7.1179,7.1143
10-May-22,US Dollar,USDGHS,7.11,7.1172,7.1136
09-May-22,US Dollar,USDGHS,7.1095,7.1167,7.1131
06-May-22,US Dollar,USDGHS,7.1096,7.1168,7.1132
05-May-22,US Dollar,USDGHS,7.1097,7.1169,7.1133
04-May-22,US Dollar,USDGHS,7.1097,7.1169,7.1133
29-Apr-22,US Dollar,USDGHS,7.1092,7.1164,7.1128
28-Apr-22,US Dollar,USDGHS,7.1087,7.1159,7.1123
27-Apr-22,US Dollar,USDGHS,7.1088,7.116,7.1124
26-Apr-22,US Dollar,USDGHS,7.1089,7.1161,7.1125
25-Apr-22,US Dollar,USDGHS,7.1087,7.1159,7.1123
22-Apr-22,US Dollar,USDGHS,7.1088,7.116,7.1124
21-Apr-22,US Dollar,USDGHS,7.1086,7.1158,7.1122
20-Apr-22,US Dollar,USDGHS,7.1086,7.1158,7.1122
19-Apr-22,US Dollar,USDGHS,7.1088,7.116,7.1124
14-Apr-22,US Dollar,USDGHS,7.1088,7.116,7.1124
13-Apr-22,US Dollar,USDGHS,7.109,7.1162,7.1126
12-Apr-22,US Dollar,USDGHS,7.1089,7.1161,7.1125
11-Apr-22,US Dollar,USDGHS,7.1089,7.1161,7.1125
08-Apr-22,US Dollar,USDGHS,7.1084,7.1156,7.112
07-Apr-22,US Dollar,USDGHS,7.1084,7.1156,7.112
06-Apr-22,US Dollar,USDGHS,7.1081,7.1153,7.1117
05-Apr-22,US Dollar,USDGHS,7.1083,7.1155,7.1119
04-Apr-22,US Dollar,USDGHS,7.1084,7.1156,7.112
01-Apr-22,US Dollar,USDGHS,7.1084,7.1156,7.112
31-Mar-22,US Dollar,USDGHS,7.1086,7.1158,7.1122
30-Mar-22,US Dollar,USDGHS,7.1088,7.116,7.1124
29-Mar-22,US Dollar,USDGHS,7.1088,7.116,7.1124
28-Mar-22,US Dollar,USDGHS,7.109,7.1162,7.1126
25-Mar-22,US Dollar,USDGHS,7.1085,7.1157,7.1121
24-Mar-22,US Dollar,USDGHS,7.1086,7.1158,7.1122
23-Mar-22,US Dollar,USDGHS,7.1087,7.1159,7.1123
22-Mar-22,US Dollar,USDGHS,7.1088,7.116,7.1124
21-Mar-22,US Dollar,USDGHS,7.1089,7.1161,7.1125
18-Mar-22,US Dollar,USDGHS,7.1089,7.1161,7.1125
17-Mar-22,US Dollar,USDGHS,7.0315,7.0385,7.035
16-Mar-22,US Dollar,USDGHS,7.0315,7.0385,7.035
15-Mar-22,US Dollar,USDGHS,7.0315,7.0385,7.035
14-Mar-22,US Dollar,USDGHS,7.0265,7.0335,7.03
11-Mar-22,US Dollar,USDGHS,7.0215,7.0285,7.025
10-Mar-22,US Dollar,USDGHS,7.0165,7.0235,7.02
09-Mar-22,US Dollar,USDGHS,7.0066,7.0136,7.0101
08-Mar-22,US Dollar,USDGHS,7.0065,7.0135,7.01
04-Mar-22,US Dollar,USDGHS,6.9984,7.0054,7.0019
03-Mar-22,US Dollar,USDGHS,6.9974,7.0044,7.0009
02-Mar-22,US Dollar,USDGHS,6.9931,7.0001,6.9966
01-Mar-22,US Dollar,USDGHS,6.6972,6.704,6.7006
28-Feb-22,US Dollar,USDGHS,6.5971,6.6037,6.6004
25-Feb-22,US Dollar,USDGHS,6.5971,6.6037,6.6004
24-Feb-22,US Dollar,USDGHS,6.4971,6.5037,6.5004
23-Feb-22,US Dollar,USDGHS,6.447,6.4534,6.4502
22-Feb-22,US Dollar,USDGHS,6.4193,6.4257,6.4225
21-Feb-22,US Dollar,USDGHS,6.4195,6.4259,6.4227
18-Feb-22,US Dollar,USDGHS,6.4195,6.4259,6.4227
17-Feb-22,US Dollar,USDGHS,6.317,6.3234,6.3202
16-Feb-22,US Dollar,USDGHS,6.3068,6.3132,6.31
15-Feb-22,US Dollar,USDGHS,6.3037,6.3101,6.3069
14-Feb-22,US Dollar,USDGHS,6.2989,6.3053,6.3021
11-Feb-22,US Dollar,USDGHS,6.2988,6.3052,6.302
10-Feb-22,US Dollar,USDGHS,6.2076,6.2138,6.2107
09-Feb-22,US Dollar,USDGHS,6.1974,6.2036,6.2005
08-Feb-22,US Dollar,USDGHS,6.1976,6.2038,6.2007
07-Feb-22,US Dollar,USDGHS,6.1567,6.1629,6.1598
04-Feb-22,US Dollar,USDGHS,6.1046,6.1108,6.1077
03-Feb-22,US Dollar,USDGHS,6.1046,6.1108,6.1077
02-Feb-22,US Dollar,USDGHS,6.0996,6.1058,6.1027
01-Feb-22,US Dollar,USDGHS,6.0996,6.1058,6.1027
31-Jan-22,US Dollar,USDGHS,6.0206,6.0266,6.0236
28-Jan-22,US Dollar,USDGHS,6.0196,6.0256,6.0226
27-Jan-22,US Dollar,USDGHS,6.0196,6.0256,6.0226
26-Jan-22,US Dollar,USDGHS,6.0094,6.0154,6.0124
25-Jan-22,US Dollar,USDGHS,6.0079,6.0139,6.0109
24-Jan-22,US Dollar,USDGHS,6.0079,6.0139,6.0109
21-Jan-22,US Dollar,USDGHS,6.0069,6.0129,6.0099
20-Jan-22,US Dollar,USDGHS,6.0071,6.0131,6.0101
19-Jan-22,US Dollar,USDGHS,6.0071,6.0131,6.0101
18-Jan-22,US Dollar,USDGHS,6.0053,6.0113,6.0083
17-Jan-22,US Dollar,USDGHS,6.0033,6.0093,6.0063
14-Jan-22,US Dollar,USDGHS,6.0033,6.0093,6.0063
13-Jan-22,US Dollar,USDGHS,6.0032,6.0092,6.0062
12-Jan-22,US Dollar,USDGHS,6.0032,6.0092,6.0062
11-Jan-22,US Dollar,USDGHS,6.0034,6.0094,6.0064
10-Jan-22,US Dollar,USDGHS,6.0034,6.0094,6.0064
06-Jan-22,US Dollar,USDGHS,6.0034,6.0094,6.0064
05-Jan-22,US Dollar,USDGHS,6.0029,6.0089,6.0059
04-Jan-22,US Dollar,USDGHS,6.0031,6.0091,6.0061
31-Dec-21,US Dollar,USDGHS,6.0031,6.0091,6.0061
30-Dec-21,US Dollar,USDGHS,5.9931,5.9991,5.9961
29-Dec-21,US Dollar,USDGHS,5.9779,5.9839,5.9809
24-Dec-21,US Dollar,USDGHS,5.9744,5.9804,5.9774
23-Dec-21,US Dollar,USDGHS,5.9594,5.9654,5.9624
22-Dec-21,US Dollar,USDGHS,5.9543,5.9603,5.9573
21-Dec-21,US Dollar,USDGHS,5.9533,5.9593,5.9563
20-Dec-21,US Dollar,USDGHS,5.9508,5.9568,5.9538
17-Dec-21,US Dollar,USDGHS,5.951,5.957,5.954
16-Dec-21,US Dollar,USDGHS,5.9361,5.9421,5.9391
15-Dec-21,US Dollar,USDGHS,5.9361,5.9421,5.9391
14-Dec-21,US Dollar,USDGHS,5.9301,5.9361,5.9331
13-Dec-21,US Dollar,USDGHS,5.9286,5.9346,5.9316
10-Dec-21,US Dollar,USDGHS,5.9284,5.9344,5.9314
09-Dec-21,US Dollar,USDGHS,5.9182,5.9242,5.9212
08-Dec-21,US Dollar,USDGHS,5.9182,5.9242,5.9212
07-Dec-21,US Dollar,USDGHS,5.9172,5.9232,5.9202
06-Dec-21,US Dollar,USDGHS,5.9172,5.9232,5.9202
02-Dec-21,US Dollar,USDGHS,5.9152,5.9212,5.9182
01-Dec-21,US Dollar,USDGHS,5.9152,5.9212,5.9182
30-Nov-21,US Dollar,USDGHS,5.9142,5.9202,5.9172
29-Nov-21,US Dollar,USDGHS,5.9122,5.9182,5.9152
26-Nov-21,US Dollar,USDGHS,5.9112,5.9172,5.9142
25-Nov-21,US Dollar,USDGHS,5.9092,5.9152,5.9122
24-Nov-21,US Dollar,USDGHS,5.9087,5.9147,5.9117
23-Nov-21,US Dollar,USDGHS,5.9088,5.9148,5.9118
22-Nov-21,US Dollar,USDGHS,5.9083,5.9143,5.9113
19-Nov-21,US Dollar,USDGHS,5.9083,5.9143,5.9113
18-Nov-21,US Dollar,USDGHS,5.9083,5.9143,5.9113
17-Nov-21,US Dollar,USDGHS,5.9083,5.9143,5.9113
16-Nov-21,US Dollar,USDGHS,5.9012,5.9072,5.9042
15-Nov-21,US Dollar,USDGHS,5.9007,5.9067,5.9037
12-Nov-21,US Dollar,USDGHS,5.9001,5.9061,5.9031
11-Nov-21,US Dollar,USDGHS,5.8995,5.9055,5.9025
10-Nov-21,US Dollar,USDGHS,5.8995,5.9055,5.9025
09-Nov-21,US Dollar,USDGHS,5.8993,5.9053,5.9023
08-Nov-21,US Dollar,USDGHS,5.8993,5.9053,5.9023
05-Nov-21,US Dollar,USDGHS,5.8985,5.9045,5.9015
04-Nov-21,US Dollar,USDGHS,5.8987,5.9047,5.9017
03-Nov-21,US Dollar,USDGHS,5.8982,5.9042,5.9012
02-Nov-21,US Dollar,USDGHS,5.8982,5.9042,5.9012
01-Nov-21,US Dollar,USDGHS,5.8979,5.9039,5.9009
29-Oct-21,US Dollar,USDGHS,5.8979,5.9039,5.9009
28-Oct-21,US Dollar,USDGHS,5.8974,5.9034,5.9004
27-Oct-21,US Dollar,USDGHS,5.897,5.9028,5.8999
26-Oct-21,US Dollar,USDGHS,5.897,5.9028,5.8999
25-Oct-21,US Dollar,USDGHS,5.8971,5.9031,5.9001
22-Oct-21,US Dollar,USDGHS,5.892,5.8978,5.8949
21-Oct-21,US Dollar,USDGHS,5.8818,5.8876,5.8847
20-Oct-21,US Dollar,USDGHS,5.8808,5.8866,5.8837
19-Oct-21,US Dollar,USDGHS,5.8798,5.8856,5.8827
18-Oct-21,US Dollar,USDGHS,5.8793,5.8851,5.8822
15-Oct-21,US Dollar,USDGHS,5.8793,5.8851,5.8822
14-Oct-21,US Dollar,USDGHS,5.8773,5.8831,5.8802
13-Oct-21,US Dollar,USDGHS,5.8773,5.8831,5.8802
12-Oct-21,US Dollar,USDGHS,5.8669,5.8727,5.8698
11-Oct-21,US Dollar,USDGHS,5.8659,5.8717,5.8688
08-Oct-21,US Dollar,USDGHS,5.8659,5.8717,5.8688
07-Oct-21,US Dollar,USDGHS,5.8649,5.8707,5.8678
06-Oct-21,US Dollar,USDGHS,5.8649,5.8707,5.8678
05-Oct-21,US Dollar,USDGHS,5.8644,5.8702,5.8673
04-Oct-21,US Dollar,USDGHS,5.8644,5.8702,5.8673
01-Oct-21,US Dollar,USDGHS,5.8634,5.8692,5.8663
30-Sep-21,US Dollar,USDGHS,5.8634,5.8692,5.8663
29-Sep-21,US Dollar,USDGHS,5.8624,5.8682,5.8653
28-Sep-21,US Dollar,USDGHS,5.8624,5.8682,5.8653
27-Sep-21,US Dollar,USDGHS,5.8614,5.8672,5.8643
24-Sep-21,US Dollar,USDGHS,5.8614,5.8672,5.8643
